"","Time","Well","OD600","Bacteria","Phage","Dil","Status"
"6042",4800,"B4",0.105,"P1-T25-1-P","2811","0.1","Ancestor"
"6043",5100,"B4",0.105,"P1-T25-1-P","2811","0.1","Ancestor"
"6044",5400,"B4",0.105,"P1-T25-1-P","2811","0.1","Ancestor"
"6045",5700,"B4",0.105,"P1-T25-1-P","2811","0.1","Ancestor"
"6046",6000,"B4",0.105,"P1-T25-1-P","2811","0.1","Ancestor"
"6047",6300,"B4",0.105,"P1-T25-1-P","2811","0.1","Ancestor"
"6048",6600,"B4",0.105,"P1-T25-1-P","2811","0.1","Ancestor"
"6049",6900,"B4",0.105,"P1-T25-1-P","2811","0.1","Ancestor"
"6050",7200,"B4",0.105,"P1-T25-1-P","2811","0.1","Ancestor"
"6051",7500,"B4",0.105,"P1-T25-1-P","2811","0.1","Ancestor"
"6052",7800,"B4",0.105,"P1-T25-1-P","2811","0.1","Ancestor"
"6053",8100,"B4",0.105,"P1-T25-1-P","2811","0.1","Ancestor"
"6054",8400,"B4",0.106,"P1-T25-1-P","2811","0.1","Ancestor"
"6055",8700,"B4",0.105,"P1-T25-1-P","2811","0.1","Ancestor"
"6056",9000,"B4",0.106,"P1-T25-1-P","2811","0.1","Ancestor"
"6057",9300,"B4",0.106,"P1-T25-1-P","2811","0.1","Ancestor"
"6058",9600,"B4",0.106,"P1-T25-1-P","2811","0.1","Ancestor"
"6059",9900,"B4",0.106,"P1-T25-1-P","2811","0.1","Ancestor"
"6060",10200,"B4",0.106,"P1-T25-1-P","2811","0.1","Ancestor"
"6061",10500,"B4",0.106,"P1-T25-1-P","2811","0.1","Ancestor"
"6062",10800,"B4",0.106,"P1-T25-1-P","2811","0.1","Ancestor"
"6063",11100,"B4",0.106,"P1-T25-1-P","2811","0.1","Ancestor"
"6064",11400,"B4",0.106,"P1-T25-1-P","2811","0.1","Ancestor"
"6065",11700,"B4",0.106,"P1-T25-1-P","2811","0.1","Ancestor"
"6066",12000,"B4",0.106,"P1-T25-1-P","2811","0.1","Ancestor"
"6067",12300,"B4",0.106,"P1-T25-1-P","2811","0.1","Ancestor"
"6068",12600,"B4",0.106,"P1-T25-1-P","2811","0.1","Ancestor"
"6069",12900,"B4",0.106,"P1-T25-1-P","2811","0.1","Ancestor"
"6070",13200,"B4",0.106,"P1-T25-1-P","2811","0.1","Ancestor"
"6071",13500,"B4",0.106,"P1-T25-1-P","2811","0.1","Ancestor"
"6072",13800,"B4",0.107,"P1-T25-1-P","2811","0.1","Ancestor"
"6073",14100,"B4",0.106,"P1-T25-1-P","2811","0.1","Ancestor"
"6074",14400,"B4",0.106,"P1-T25-1-P","2811","0.1","Ancestor"
"6075",14700,"B4",0.106,"P1-T25-1-P","2811","0.1","Ancestor"
"6076",15000,"B4",0.107,"P1-T25-1-P","2811","0.1","Ancestor"
"6077",15300,"B4",0.107,"P1-T25-1-P","2811","0.1","Ancestor"
"6078",15600,"B4",0.106,"P1-T25-1-P","2811","0.1","Ancestor"
"6079",15900,"B4",0.106,"P1-T25-1-P","2811","0.1","Ancestor"
"6080",16200,"B4",0.107,"P1-T25-1-P","2811","0.1","Ancestor"
"6081",16500,"B4",0.107,"P1-T25-1-P","2811","0.1","Ancestor"
"6082",16800,"B4",0.107,"P1-T25-1-P","2811","0.1","Ancestor"
"6083",17100,"B4",0.107,"P1-T25-1-P","2811","0.1","Ancestor"
"6084",17400,"B4",0.107,"P1-T25-1-P","2811","0.1","Ancestor"
"6085",17700,"B4",0.107,"P1-T25-1-P","2811","0.1","Ancestor"
"6086",18000,"B4",0.107,"P1-T25-1-P","2811","0.1","Ancestor"
"6087",18300,"B4",0.107,"P1-T25-1-P","2811","0.1","Ancestor"
"6088",18600,"B4",0.107,"P1-T25-1-P","2811","0.1","Ancestor"
"6089",18900,"B4",0.107,"P1-T25-1-P","2811","0.1","Ancestor"
"6090",19200,"B4",0.107,"P1-T25-1-P","2811","0.1","Ancestor"
"6091",19500,"B4",0.107,"P1-T25-1-P","2811","0.1","Ancestor"
"6092",19800,"B4",0.107,"P1-T25-1-P","2811","0.1","Ancestor"
"6093",20100,"B4",0.107,"P1-T25-1-P","2811","0.1","Ancestor"
"6094",20400,"B4",0.107,"P1-T25-1-P","2811","0.1","Ancestor"
"6095",20700,"B4",0.107,"P1-T25-1-P","2811","0.1","Ancestor"
"6096",21000,"B4",0.107,"P1-T25-1-P","2811","0.1","Ancestor"
"6097",21300,"B4",0.107,"P1-T25-1-P","2811","0.1","Ancestor"
"6098",21600,"B4",0.107,"P1-T25-1-P","2811","0.1","Ancestor"
"6099",21900,"B4",0.107,"P1-T25-1-P","2811","0.1","Ancestor"
"6100",22200,"B4",0.107,"P1-T25-1-P","2811","0.1","Ancestor"
"6101",22500,"B4",0.108,"P1-T25-1-P","2811","0.1","Ancestor"
"6102",22800,"B4",0.107,"P1-T25-1-P","2811","0.1","Ancestor"
"6103",23100,"B4",0.108,"P1-T25-1-P","2811","0.1","Ancestor"
"6104",23400,"B4",0.108,"P1-T25-1-P","2811","0.1","Ancestor"
"6105",23700,"B4",0.108,"P1-T25-1-P","2811","0.1","Ancestor"
"6106",24000,"B4",0.108,"P1-T25-1-P","2811","0.1","Ancestor"
"6107",24300,"B4",0.108,"P1-T25-1-P","2811","0.1","Ancestor"
"6108",24600,"B4",0.108,"P1-T25-1-P","2811","0.1","Ancestor"
"6109",24900,"B4",0.108,"P1-T25-1-P","2811","0.1","Ancestor"
"6110",25200,"B4",0.108,"P1-T25-1-P","2811","0.1","Ancestor"
"6111",25500,"B4",0.108,"P1-T25-1-P","2811","0.1","Ancestor"
"6112",25800,"B4",0.108,"P1-T25-1-P","2811","0.1","Ancestor"
"6113",26100,"B4",0.108,"P1-T25-1-P","2811","0.1","Ancestor"
"6114",26400,"B4",0.109,"P1-T25-1-P","2811","0.1","Ancestor"
"6115",26700,"B4",0.108,"P1-T25-1-P","2811","0.1","Ancestor"
"6116",27000,"B4",0.109,"P1-T25-1-P","2811","0.1","Ancestor"
"6117",27300,"B4",0.109,"P1-T25-1-P","2811","0.1","Ancestor"
"6118",27600,"B4",0.109,"P1-T25-1-P","2811","0.1","Ancestor"
"6119",27900,"B4",0.109,"P1-T25-1-P","2811","0.1","Ancestor"
"6120",28200,"B4",0.109,"P1-T25-1-P","2811","0.1","Ancestor"
"6121",28500,"B4",0.109,"P1-T25-1-P","2811","0.1","Ancestor"
"6122",28800,"B4",0.109,"P1-T25-1-P","2811","0.1","Ancestor"
"6123",29100,"B4",0.109,"P1-T25-1-P","2811","0.1","Ancestor"
"6124",29400,"B4",0.11,"P1-T25-1-P","2811","0.1","Ancestor"
"6125",29700,"B4",0.11,"P1-T25-1-P","2811","0.1","Ancestor"
"6126",30000,"B4",0.11,"P1-T25-1-P","2811","0.1","Ancestor"
"6127",30300,"B4",0.11,"P1-T25-1-P","2811","0.1","Ancestor"
"6128",30600,"B4",0.11,"P1-T25-1-P","2811","0.1","Ancestor"
"6129",30900,"B4",0.11,"P1-T25-1-P","2811","0.1","Ancestor"
"6130",31200,"B4",0.111,"P1-T25-1-P","2811","0.1","Ancestor"
"6131",31500,"B4",0.111,"P1-T25-1-P","2811","0.1","Ancestor"
"6132",31800,"B4",0.112,"P1-T25-1-P","2811","0.1","Ancestor"
"6133",32100,"B4",0.112,"P1-T25-1-P","2811","0.1","Ancestor"
"6134",32400,"B4",0.111,"P1-T25-1-P","2811","0.1","Ancestor"
"6135",32700,"B4",0.111,"P1-T25-1-P","2811","0.1","Ancestor"
"6136",33000,"B4",0.112,"P1-T25-1-P","2811","0.1","Ancestor"
"6137",33300,"B4",0.112,"P1-T25-1-P","2811","0.1","Ancestor"
"6138",33600,"B4",0.113,"P1-T25-1-P","2811","0.1","Ancestor"
"6139",33900,"B4",0.114,"P1-T25-1-P","2811","0.1","Ancestor"
"6140",34200,"B4",0.115,"P1-T25-1-P","2811","0.1","Ancestor"
"6141",34500,"B4",0.115,"P1-T25-1-P","2811","0.1","Ancestor"
"6142",34800,"B4",0.116,"P1-T25-1-P","2811","0.1","Ancestor"
"6143",35100,"B4",0.117,"P1-T25-1-P","2811","0.1","Ancestor"
"6144",35400,"B4",0.118,"P1-T25-1-P","2811","0.1","Ancestor"
"6145",35700,"B4",0.119,"P1-T25-1-P","2811","0.1","Ancestor"
"6146",36000,"B4",0.121,"P1-T25-1-P","2811","0.1","Ancestor"
"6147",36300,"B4",0.122,"P1-T25-1-P","2811","0.1","Ancestor"
"6148",36600,"B4",0.124,"P1-T25-1-P","2811","0.1","Ancestor"
"6149",36900,"B4",0.126,"P1-T25-1-P","2811","0.1","Ancestor"
"6150",37200,"B4",0.128,"P1-T25-1-P","2811","0.1","Ancestor"
"6151",37500,"B4",0.131,"P1-T25-1-P","2811","0.1","Ancestor"
"6152",37800,"B4",0.133,"P1-T25-1-P","2811","0.1","Ancestor"
"6153",38100,"B4",0.137,"P1-T25-1-P","2811","0.1","Ancestor"
"6154",38400,"B4",0.139,"P1-T25-1-P","2811","0.1","Ancestor"
"6155",38700,"B4",0.142,"P1-T25-1-P","2811","0.1","Ancestor"
"6156",39000,"B4",0.146,"P1-T25-1-P","2811","0.1","Ancestor"
"6157",39300,"B4",0.151,"P1-T25-1-P","2811","0.1","Ancestor"
"6158",39600,"B4",0.155,"P1-T25-1-P","2811","0.1","Ancestor"
"6159",39900,"B4",0.16,"P1-T25-1-P","2811","0.1","Ancestor"
"6160",40200,"B4",0.165,"P1-T25-1-P","2811","0.1","Ancestor"
"6161",40500,"B4",0.17,"P1-T25-1-P","2811","0.1","Ancestor"
"6162",40800,"B4",0.174,"P1-T25-1-P","2811","0.1","Ancestor"
"6163",41100,"B4",0.178,"P1-T25-1-P","2811","0.1","Ancestor"
"6164",41400,"B4",0.183,"P1-T25-1-P","2811","0.1","Ancestor"
"6165",41700,"B4",0.187,"P1-T25-1-P","2811","0.1","Ancestor"
"6166",42000,"B4",0.192,"P1-T25-1-P","2811","0.1","Ancestor"
"6167",42300,"B4",0.197,"P1-T25-1-P","2811","0.1","Ancestor"
"6168",42600,"B4",0.202,"P1-T25-1-P","2811","0.1","Ancestor"
"6169",42900,"B4",0.206,"P1-T25-1-P","2811","0.1","Ancestor"
"6170",43200,"B4",0.21,"P1-T25-1-P","2811","0.1","Ancestor"
"6171",43500,"B4",0.214,"P1-T25-1-P","2811","0.1","Ancestor"
"6172",43800,"B4",0.218,"P1-T25-1-P","2811","0.1","Ancestor"
"6173",44100,"B4",0.222,"P1-T25-1-P","2811","0.1","Ancestor"
"6174",44400,"B4",0.227,"P1-T25-1-P","2811","0.1","Ancestor"
"6175",44700,"B4",0.23,"P1-T25-1-P","2811","0.1","Ancestor"
"6176",45000,"B4",0.234,"P1-T25-1-P","2811","0.1","Ancestor"
"6177",45300,"B4",0.237,"P1-T25-1-P","2811","0.1","Ancestor"
"6178",45600,"B4",0.241,"P1-T25-1-P","2811","0.1","Ancestor"
"6179",45900,"B4",0.242,"P1-T25-1-P","2811","0.1","Ancestor"
"6180",46200,"B4",0.243,"P1-T25-1-P","2811","0.1","Ancestor"
"6181",46500,"B4",0.244,"P1-T25-1-P","2811","0.1","Ancestor"
"6182",46800,"B4",0.242,"P1-T25-1-P","2811","0.1","Ancestor"
"6183",47100,"B4",0.238,"P1-T25-1-P","2811","0.1","Ancestor"
"6184",47400,"B4",0.23,"P1-T25-1-P","2811","0.1","Ancestor"
"6185",47700,"B4",0.219,"P1-T25-1-P","2811","0.1","Ancestor"
"6186",48000,"B4",0.207,"P1-T25-1-P","2811","0.1","Ancestor"
"6187",48300,"B4",0.199,"P1-T25-1-P","2811","0.1","Ancestor"
"6188",48600,"B4",0.191,"P1-T25-1-P","2811","0.1","Ancestor"
"6189",48900,"B4",0.186,"P1-T25-1-P","2811","0.1","Ancestor"
"6190",49200,"B4",0.18,"P1-T25-1-P","2811","0.1","Ancestor"
"6191",49500,"B4",0.176,"P1-T25-1-P","2811","0.1","Ancestor"
"6192",49800,"B4",0.171,"P1-T25-1-P","2811","0.1","Ancestor"
"6193",50100,"B4",0.167,"P1-T25-1-P","2811","0.1","Ancestor"
"6194",50400,"B4",0.162,"P1-T25-1-P","2811","0.1","Ancestor"
"6195",50700,"B4",0.158,"P1-T25-1-P","2811","0.1","Ancestor"
"6196",51000,"B4",0.154,"P1-T25-1-P","2811","0.1","Ancestor"
"6197",51300,"B4",0.15,"P1-T25-1-P","2811","0.1","Ancestor"
"6198",51600,"B4",0.147,"P1-T25-1-P","2811","0.1","Ancestor"
"6199",51900,"B4",0.145,"P1-T25-1-P","2811","0.1","Ancestor"
"6200",52200,"B4",0.142,"P1-T25-1-P","2811","0.1","Ancestor"
"6201",52500,"B4",0.14,"P1-T25-1-P","2811","0.1","Ancestor"
"6202",52800,"B4",0.139,"P1-T25-1-P","2811","0.1","Ancestor"
"6203",53100,"B4",0.137,"P1-T25-1-P","2811","0.1","Ancestor"
"6204",53400,"B4",0.136,"P1-T25-1-P","2811","0.1","Ancestor"
"6205",53700,"B4",0.135,"P1-T25-1-P","2811","0.1","Ancestor"
"6206",54000,"B4",0.134,"P1-T25-1-P","2811","0.1","Ancestor"
"6207",54300,"B4",0.133,"P1-T25-1-P","2811","0.1","Ancestor"
"6208",54600,"B4",0.132,"P1-T25-1-P","2811","0.1","Ancestor"
"6209",54900,"B4",0.131,"P1-T25-1-P","2811","0.1","Ancestor"
"6210",55200,"B4",0.13,"P1-T25-1-P","2811","0.1","Ancestor"
"6211",55500,"B4",0.13,"P1-T25-1-P","2811","0.1","Ancestor"
"6212",55800,"B4",0.129,"P1-T25-1-P","2811","0.1","Ancestor"
"6213",56100,"B4",0.128,"P1-T25-1-P","2811","0.1","Ancestor"
"6214",56400,"B4",0.128,"P1-T25-1-P","2811","0.1","Ancestor"
"6215",56700,"B4",0.127,"P1-T25-1-P","2811","0.1","Ancestor"
"6216",57000,"B4",0.127,"P1-T25-1-P","2811","0.1","Ancestor"
"6217",57300,"B4",0.126,"P1-T25-1-P","2811","0.1","Ancestor"
"6218",57600,"B4",0.126,"P1-T25-1-P","2811","0.1","Ancestor"
"6219",57900,"B4",0.125,"P1-T25-1-P","2811","0.1","Ancestor"
"6220",58200,"B4",0.125,"P1-T25-1-P","2811","0.1","Ancestor"
"6221",58500,"B4",0.124,"P1-T25-1-P","2811","0.1","Ancestor"
"6222",58800,"B4",0.124,"P1-T25-1-P","2811","0.1","Ancestor"
"6223",59100,"B4",0.124,"P1-T25-1-P","2811","0.1","Ancestor"
"6224",59400,"B4",0.123,"P1-T25-1-P","2811","0.1","Ancestor"
"6225",59700,"B4",0.123,"P1-T25-1-P","2811","0.1","Ancestor"
"6226",60000,"B4",0.123,"P1-T25-1-P","2811","0.1","Ancestor"
"6227",60300,"B4",0.123,"P1-T25-1-P","2811","0.1","Ancestor"
"6228",60600,"B4",0.123,"P1-T25-1-P","2811","0.1","Ancestor"
"6229",60900,"B4",0.123,"P1-T25-1-P","2811","0.1","Ancestor"
"6230",61200,"B4",0.123,"P1-T25-1-P","2811","0.1","Ancestor"
"6231",61500,"B4",0.123,"P1-T25-1-P","2811","0.1","Ancestor"
"6232",61800,"B4",0.123,"P1-T25-1-P","2811","0.1","Ancestor"
"6233",62100,"B4",0.123,"P1-T25-1-P","2811","0.1","Ancestor"
"6234",62400,"B4",0.123,"P1-T25-1-P","2811","0.1","Ancestor"
"6235",62700,"B4",0.123,"P1-T25-1-P","2811","0.1","Ancestor"
"6236",63000,"B4",0.123,"P1-T25-1-P","2811","0.1","Ancestor"
"6237",63300,"B4",0.123,"P1-T25-1-P","2811","0.1","Ancestor"
"6238",63600,"B4",0.124,"P1-T25-1-P","2811","0.1","Ancestor"
"6239",63900,"B4",0.123,"P1-T25-1-P","2811","0.1","Ancestor"
"6240",64200,"B4",0.123,"P1-T25-1-P","2811","0.1","Ancestor"
"6241",64500,"B4",0.123,"P1-T25-1-P","2811","0.1","Ancestor"
"6242",64800,"B4",0.123,"P1-T25-1-P","2811","0.1","Ancestor"
"6243",65100,"B4",0.123,"P1-T25-1-P","2811","0.1","Ancestor"
"6244",65400,"B4",0.123,"P1-T25-1-P","2811","0.1","Ancestor"
"6245",65700,"B4",0.123,"P1-T25-1-P","2811","0.1","Ancestor"
"6246",66000,"B4",0.123,"P1-T25-1-P","2811","0.1","Ancestor"
"6247",66300,"B4",0.123,"P1-T25-1-P","2811","0.1","Ancestor"
"6248",66600,"B4",0.123,"P1-T25-1-P","2811","0.1","Ancestor"
"6249",66900,"B4",0.123,"P1-T25-1-P","2811","0.1","Ancestor"
"6250",67200,"B4",0.123,"P1-T25-1-P","2811","0.1","Ancestor"
"6251",67500,"B4",0.124,"P1-T25-1-P","2811","0.1","Ancestor"
"6252",67800,"B4",0.124,"P1-T25-1-P","2811","0.1","Ancestor"
"6253",68100,"B4",0.124,"P1-T25-1-P","2811","0.1","Ancestor"
"6254",68400,"B4",0.124,"P1-T25-1-P","2811","0.1","Ancestor"
"6255",68700,"B4",0.124,"P1-T25-1-P","2811","0.1","Ancestor"
"6256",69000,"B4",0.125,"P1-T25-1-P","2811","0.1","Ancestor"
"6257",69300,"B4",0.124,"P1-T25-1-P","2811","0.1","Ancestor"
"6258",69600,"B4",0.124,"P1-T25-1-P","2811","0.1","Ancestor"
"6259",69900,"B4",0.124,"P1-T25-1-P","2811","0.1","Ancestor"
"6260",70200,"B4",0.125,"P1-T25-1-P","2811","0.1","Ancestor"
"6261",70500,"B4",0.125,"P1-T25-1-P","2811","0.1","Ancestor"
"6262",70800,"B4",0.125,"P1-T25-1-P","2811","0.1","Ancestor"
"6263",71100,"B4",0.124,"P1-T25-1-P","2811","0.1","Ancestor"
"6264",71400,"B4",0.125,"P1-T25-1-P","2811","0.1","Ancestor"
"6265",71700,"B4",0.124,"P1-T25-1-P","2811","0.1","Ancestor"
"6266",72000,"B4",0.125,"P1-T25-1-P","2811","0.1","Ancestor"
"6267",0,"C4",0.101,"P1-T25-1-P","2811","0.05","Ancestor"
"6268",300,"C4",0.102,"P1-T25-1-P","2811","0.05","Ancestor"
"6269",600,"C4",0.103,"P1-T25-1-P","2811","0.05","Ancestor"
"6270",900,"C4",0.103,"P1-T25-1-P","2811","0.05","Ancestor"
"6271",1200,"C4",0.103,"P1-T25-1-P","2811","0.05","Ancestor"
"6272",1500,"C4",0.103,"P1-T25-1-P","2811","0.05","Ancestor"
"6273",1800,"C4",0.103,"P1-T25-1-P","2811","0.05","Ancestor"
"6274",2100,"C4",0.103,"P1-T25-1-P","2811","0.05","Ancestor"
"6275",2400,"C4",0.104,"P1-T25-1-P","2811","0.05","Ancestor"
"6276",2700,"C4",0.104,"P1-T25-1-P","2811","0.05","Ancestor"
"6277",3000,"C4",0.104,"P1-T25-1-P","2811","0.05","Ancestor"
"6278",3300,"C4",0.104,"P1-T25-1-P","2811","0.05","Ancestor"
"6279",3600,"C4",0.104,"P1-T25-1-P","2811","0.05","Ancestor"
"6280",3900,"C4",0.104,"P1-T25-1-P","2811","0.05","Ancestor"
"6281",4200,"C4",0.104,"P1-T25-1-P","2811","0.05","Ancestor"
"6282",4500,"C4",0.104,"P1-T25-1-P","2811","0.05","Ancestor"
"6283",4800,"C4",0.104,"P1-T25-1-P","2811","0.05","Ancestor"
"6284",5100,"C4",0.104,"P1-T25-1-P","2811","0.05","Ancestor"
"6285",5400,"C4",0.104,"P1-T25-1-P","2811","0.05","Ancestor"
"6286",5700,"C4",0.104,"P1-T25-1-P","2811","0.05","Ancestor"
"6287",6000,"C4",0.104,"P1-T25-1-P","2811","0.05","Ancestor"
"6288",6300,"C4",0.104,"P1-T25-1-P","2811","0.05","Ancestor"
"6289",6600,"C4",0.104,"P1-T25-1-P","2811","0.05","Ancestor"
"6290",6900,"C4",0.105,"P1-T25-1-P","2811","0.05","Ancestor"
"6291",7200,"C4",0.105,"P1-T25-1-P","2811","0.05","Ancestor"
"6292",7500,"C4",0.105,"P1-T25-1-P","2811","0.05","Ancestor"
"6293",7800,"C4",0.105,"P1-T25-1-P","2811","0.05","Ancestor"
"6294",8100,"C4",0.105,"P1-T25-1-P","2811","0.05","Ancestor"
"6295",8400,"C4",0.105,"P1-T25-1-P","2811","0.05","Ancestor"
"6296",8700,"C4",0.105,"P1-T25-1-P","2811","0.05","Ancestor"
"6297",9000,"C4",0.105,"P1-T25-1-P","2811","0.05","Ancestor"
"6298",9300,"C4",0.105,"P1-T25-1-P","2811","0.05","Ancestor"
"6299",9600,"C4",0.105,"P1-T25-1-P","2811","0.05","Ancestor"
"6300",9900,"C4",0.105,"P1-T25-1-P","2811","0.05","Ancestor"
"6301",10200,"C4",0.105,"P1-T25-1-P","2811","0.05","Ancestor"
"6302",10500,"C4",0.105,"P1-T25-1-P","2811","0.05","Ancestor"
"6303",10800,"C4",0.105,"P1-T25-1-P","2811","0.05","Ancestor"
"6304",11100,"C4",0.105,"P1-T25-1-P","2811","0.05","Ancestor"
"6305",11400,"C4",0.105,"P1-T25-1-P","2811","0.05","Ancestor"
"6306",11700,"C4",0.105,"P1-T25-1-P","2811","0.05","Ancestor"
"6307",12000,"C4",0.105,"P1-T25-1-P","2811","0.05","Ancestor"
"6308",12300,"C4",0.106,"P1-T25-1-P","2811","0.05","Ancestor"
"6309",12600,"C4",0.106,"P1-T25-1-P","2811","0.05","Ancestor"
"6310",12900,"C4",0.105,"P1-T25-1-P","2811","0.05","Ancestor"
"6311",13200,"C4",0.106,"P1-T25-1-P","2811","0.05","Ancestor"
"6312",13500,"C4",0.106,"P1-T25-1-P","2811","0.05","Ancestor"
"6313",13800,"C4",0.106,"P1-T25-1-P","2811","0.05","Ancestor"
"6314",14100,"C4",0.106,"P1-T25-1-P","2811","0.05","Ancestor"
"6315",14400,"C4",0.106,"P1-T25-1-P","2811","0.05","Ancestor"
"6316",14700,"C4",0.106,"P1-T25-1-P","2811","0.05","Ancestor"
"6317",15000,"C4",0.106,"P1-T25-1-P","2811","0.05","Ancestor"
"6318",15300,"C4",0.106,"P1-T25-1-P","2811","0.05","Ancestor"
"6319",15600,"C4",0.106,"P1-T25-1-P","2811","0.05","Ancestor"
"6320",15900,"C4",0.106,"P1-T25-1-P","2811","0.05","Ancestor"
"6321",16200,"C4",0.106,"P1-T25-1-P","2811","0.05","Ancestor"
"6322",16500,"C4",0.106,"P1-T25-1-P","2811","0.05","Ancestor"
"6323",16800,"C4",0.106,"P1-T25-1-P","2811","0.05","Ancestor"
"6324",17100,"C4",0.107,"P1-T25-1-P","2811","0.05","Ancestor"
"6325",17400,"C4",0.107,"P1-T25-1-P","2811","0.05","Ancestor"
"6326",17700,"C4",0.106,"P1-T25-1-P","2811","0.05","Ancestor"
"6327",18000,"C4",0.107,"P1-T25-1-P","2811","0.05","Ancestor"
"6328",18300,"C4",0.107,"P1-T25-1-P","2811","0.05","Ancestor"
"6329",18600,"C4",0.107,"P1-T25-1-P","2811","0.05","Ancestor"
"6330",18900,"C4",0.107,"P1-T25-1-P","2811","0.05","Ancestor"
"6331",19200,"C4",0.107,"P1-T25-1-P","2811","0.05","Ancestor"
"6332",19500,"C4",0.107,"P1-T25-1-P","2811","0.05","Ancestor"
"6333",19800,"C4",0.107,"P1-T25-1-P","2811","0.05","Ancestor"
"6334",20100,"C4",0.107,"P1-T25-1-P","2811","0.05","Ancestor"
"6335",20400,"C4",0.107,"P1-T25-1-P","2811","0.05","Ancestor"
"6336",20700,"C4",0.107,"P1-T25-1-P","2811","0.05","Ancestor"
"6337",21000,"C4",0.107,"P1-T25-1-P","2811","0.05","Ancestor"
"6338",21300,"C4",0.107,"P1-T25-1-P","2811","0.05","Ancestor"
"6339",21600,"C4",0.108,"P1-T25-1-P","2811","0.05","Ancestor"
"6340",21900,"C4",0.107,"P1-T25-1-P","2811","0.05","Ancestor"
"6341",22200,"C4",0.108,"P1-T25-1-P","2811","0.05","Ancestor"
"6342",22500,"C4",0.108,"P1-T25-1-P","2811","0.05","Ancestor"
"6343",22800,"C4",0.107,"P1-T25-1-P","2811","0.05","Ancestor"
"6344",23100,"C4",0.107,"P1-T25-1-P","2811","0.05","Ancestor"
"6345",23400,"C4",0.108,"P1-T25-1-P","2811","0.05","Ancestor"
"6346",23700,"C4",0.108,"P1-T25-1-P","2811","0.05","Ancestor"
"6347",24000,"C4",0.108,"P1-T25-1-P","2811","0.05","Ancestor"
"6348",24300,"C4",0.108,"P1-T25-1-P","2811","0.05","Ancestor"
"6349",24600,"C4",0.108,"P1-T25-1-P","2811","0.05","Ancestor"
"6350",24900,"C4",0.108,"P1-T25-1-P","2811","0.05","Ancestor"
"6351",25200,"C4",0.108,"P1-T25-1-P","2811","0.05","Ancestor"
"6352",25500,"C4",0.108,"P1-T25-1-P","2811","0.05","Ancestor"
"6353",25800,"C4",0.108,"P1-T25-1-P","2811","0.05","Ancestor"
"6354",26100,"C4",0.108,"P1-T25-1-P","2811","0.05","Ancestor"
"6355",26400,"C4",0.108,"P1-T25-1-P","2811","0.05","Ancestor"
"6356",26700,"C4",0.109,"P1-T25-1-P","2811","0.05","Ancestor"
"6357",27000,"C4",0.109,"P1-T25-1-P","2811","0.05","Ancestor"
"6358",27300,"C4",0.109,"P1-T25-1-P","2811","0.05","Ancestor"
"6359",27600,"C4",0.109,"P1-T25-1-P","2811","0.05","Ancestor"
"6360",27900,"C4",0.109,"P1-T25-1-P","2811","0.05","Ancestor"
"6361",28200,"C4",0.11,"P1-T25-1-P","2811","0.05","Ancestor"
"6362",28500,"C4",0.109,"P1-T25-1-P","2811","0.05","Ancestor"
"6363",28800,"C4",0.109,"P1-T25-1-P","2811","0.05","Ancestor"
"6364",29100,"C4",0.109,"P1-T25-1-P","2811","0.05","Ancestor"
"6365",29400,"C4",0.11,"P1-T25-1-P","2811","0.05","Ancestor"
"6366",29700,"C4",0.11,"P1-T25-1-P","2811","0.05","Ancestor"
"6367",30000,"C4",0.11,"P1-T25-1-P","2811","0.05","Ancestor"
"6368",30300,"C4",0.111,"P1-T25-1-P","2811","0.05","Ancestor"
"6369",30600,"C4",0.111,"P1-T25-1-P","2811","0.05","Ancestor"
"6370",30900,"C4",0.111,"P1-T25-1-P","2811","0.05","Ancestor"
"6371",31200,"C4",0.112,"P1-T25-1-P","2811","0.05","Ancestor"
"6372",31500,"C4",0.112,"P1-T25-1-P","2811","0.05","Ancestor"
"6373",31800,"C4",0.112,"P1-T25-1-P","2811","0.05","Ancestor"
"6374",32100,"C4",0.113,"P1-T25-1-P","2811","0.05","Ancestor"
"6375",32400,"C4",0.114,"P1-T25-1-P","2811","0.05","Ancestor"
"6376",32700,"C4",0.114,"P1-T25-1-P","2811","0.05","Ancestor"
"6377",33000,"C4",0.115,"P1-T25-1-P","2811","0.05","Ancestor"
"6378",33300,"C4",0.115,"P1-T25-1-P","2811","0.05","Ancestor"
"6379",33600,"C4",0.116,"P1-T25-1-P","2811","0.05","Ancestor"
"6380",33900,"C4",0.117,"P1-T25-1-P","2811","0.05","Ancestor"
"6381",34200,"C4",0.118,"P1-T25-1-P","2811","0.05","Ancestor"
"6382",34500,"C4",0.119,"P1-T25-1-P","2811","0.05","Ancestor"
"6383",34800,"C4",0.12,"P1-T25-1-P","2811","0.05","Ancestor"
"6384",35100,"C4",0.121,"P1-T25-1-P","2811","0.05","Ancestor"
"6385",35400,"C4",0.123,"P1-T25-1-P","2811","0.05","Ancestor"
"6386",35700,"C4",0.125,"P1-T25-1-P","2811","0.05","Ancestor"
"6387",36000,"C4",0.126,"P1-T25-1-P","2811","0.05","Ancestor"
"6388",36300,"C4",0.128,"P1-T25-1-P","2811","0.05","Ancestor"
"6389",36600,"C4",0.131,"P1-T25-1-P","2811","0.05","Ancestor"
"6390",36900,"C4",0.133,"P1-T25-1-P","2811","0.05","Ancestor"
